,X,Y
0,1.402834753226418,2.3028061688796777
1,-0.10965535114565346,0.3043777693490398
2,0.8387685236014041,1.5450297173856016
3,-0.35647356127632523,-0.26582012981360503
4,0.6884910530170549,1.5682929211276349
5,-0.9990578057571959,-1.9051286417469688
6,-1.339250561670839,-0.6914472261650986
7,0.035485687840934046,0.38349703217614395
8,-2.595167548194799,-2.668189900902321
9,-2.3170072798791104,-4.942722015976624
10,-0.7616469605576841,-0.24849582077475346
11,-0.2004782286561962,1.3614988673107504
12,1.1374617528800646,3.012167302001835
13,-0.4826488371447375,-0.34397641249074884
14,-0.18660806932772872,0.3636441864098483
15,-0.522959799462745,-2.493126143715176
16,1.3461570894611739,3.433143281304037
17,0.15419136353074506,1.5910789010149002
18,0.9871380391106346,1.8564844824644164
19,0.8950591459368716,2.5500485491220526
20,0.12286964062324165,0.6830195208518802
21,-0.892694874409852,0.6960567162154248
22,2.596614710695561,4.744647143397237
23,-1.7414645760110785,-2.193927887760206
24,-2.128494109100946,-3.365637723520403
25,-1.417135893026257,-1.8617826391391288
26,1.0963272300901572,1.008453146328616
27,2.2746584750124805,3.937610855147082
28,0.06763395435933207,-0.5680187479074957
29,0.3725032109887178,1.6166021789832579
30,0.5002958744654664,0.2832819612920957
31,0.5371449640341933,1.0846068939453175
32,0.38376877771278867,0.6631890293609318
33,0.033458200113909285,-0.6733951524361288
34,0.8296809486342285,0.22461175802561728
35,-0.14678815070239842,1.695880356991887
36,-0.6467990076100631,0.8636384328094405
37,0.6321021057651713,2.5261696854638807
38,1.8233079136690467,1.9119206169457006
39,1.5408574427452078,4.135408022872984
40,1.6191471585178652,5.172783325671428
41,0.8945848949269803,1.4130187431658678
42,0.8869019240501945,1.0145319917714084
43,-1.300445044701514,-0.1292287353810717
44,0.4645339478289719,2.5891720640227436
45,0.8090773533138521,2.15509287010493
46,-0.6399870676197468,-0.7059974382874362
47,0.4084385882263401,0.6591356110995363
48,-1.0821443501628165,-1.3924665644815688
49,0.6736961756914952,1.4336530297472394
50,-1.4422699810784338,-1.287796390517101
51,-0.17879830796088186,0.10153630154323423
52,0.694438179549117,2.447672279500554
53,-0.06695674941290758,1.3339273497537418
54,-1.0074798901891695,-0.9576960414399147
55,0.4475650577202704,1.8155234079988158
56,1.0459614814632936,3.3821291105275053
57,0.5556808274812157,2.2798442272369948
58,1.2688772933892196,0.8706532182365063
59,0.018849732940481517,0.054051428193895856
60,0.5454937950664415,2.1787150750287116
61,2.8218469837752242,3.5346259353048426
62,-1.0944759680889402,-1.4641289370855977
63,-0.9817914356516909,-0.8014905491448372
64,0.5566897516599626,1.918469639638853
65,1.6276362745206783,2.962915356362293
66,0.952347572553778,3.461962436223292
67,-0.19610428639164554,1.4687966319587413
68,0.0805452749156577,-1.2781932903445212
69,0.07795225361696682,1.462091345128154
70,-0.8328419271421337,-1.3419189207534334
71,1.3204269473810502,2.5568599167114527
72,-0.10673627518682205,1.0371851485906594
73,0.1197749674772498,0.372001387614802
74,-0.14671212161868216,0.6595461957653095
75,-0.48990792235728686,0.5795144302509472
76,0.3482784529162657,1.357132992621207
77,0.181174382156128,-0.2563506332497394
78,0.3394723368423258,1.7023769258568446
79,1.4657969703651803,3.5621225274063755
80,0.2194439723327485,0.2854452210339061
81,0.16840179709464234,-0.205086165950233
82,0.2102616990821194,2.2202526599313686
83,-2.225178371519464,-3.2133540761188906
84,-0.6110592847585951,0.2472963452997191
85,-0.4633209324609062,0.41012778622801926
86,0.12906755068382064,0.2747569056236948
87,0.1094111712567722,0.047537194510540726
88,1.0867764996222307,0.697826238426561
89,0.24998273412379224,1.0691256836521759
90,-0.7762092807201829,-0.40289733407040157
91,-0.37380045031071546,0.9635664102422533
92,0.9380711563098075,1.404377440190102
93,-0.4823078368396637,-1.3592301972546013
94,1.5597879525438352,2.4052440065747813
95,0.18618493523372956,-0.39547829841657245
96,-0.7011139642968685,-0.6309035009865095
97,0.8464652368240176,-0.22959608885498684
98,1.766986479873742,1.695347842896716
99,-0.9512287531046555,-1.3909854683192333
100,-0.3475397253961477,-0.7345500428877796
101,1.4900268753740737,5.279520055628458
102,-0.04169914585398439,0.021390125470263255
103,1.2074901118932648,3.566075651880199
104,0.2825006623419636,1.8478523135096658
105,-0.605771615115539,-2.105662750793879
106,-0.40601162336387747,-0.39761227624193396
107,-0.24506892969268643,0.44146493312006285
108,-0.911065217375155,0.06537501842988913
109,1.170234057388037,3.218651686432837
110,-2.235337578568146,-3.466441637895001
111,0.08247927249367512,1.353477045749742
112,0.28863527233020336,0.5021640399093295
113,0.6591146885685247,3.8885631164686503
114,-1.7969768927809087,-3.521245028706826
115,-2.1835521266239466,-3.5977741694496275
116,1.3823675818648922,3.680626210114763
117,-0.14054637549774235,0.09617374151866281
118,0.002097963220040149,-0.03194583548386243
119,-1.367778382449152,0.04036227831767203
120,-0.8261506668839811,0.20043182593429854
121,0.6816290522846826,2.257373377061537
122,1.1681513533762176,2.1402437951553925
123,-0.9393203725280017,-3.160657341677957
124,-0.3472903434171154,-0.07552886077648605
125,0.12864217333318448,-0.9024285645611992
126,-2.048221563756073,-3.061748303375828
127,-0.8283676371302657,-1.0606453963716427
128,0.6213048785078195,1.6072381939146145
129,2.255962238540253,4.34495648951202
130,-1.314034549061453,-1.1798322122775415
131,-1.1387436434267717,0.8644934536559836
132,0.11266953978919365,0.43741463711414696
133,-0.9235069805421016,-1.1226544173554425
134,2.478730013551594,3.0060814216241507
135,-0.4212427692414054,-0.3965232292518188
136,-0.7887046632013496,-0.20732469299436918
137,0.6814857243907657,0.6768817188230133
138,-0.29864500345548656,0.30960199569559915
139,-1.258086801982212,-1.1060945857786573
140,0.9182599277565043,2.8882674011332137
141,0.07985478757594064,2.1734753692116513
142,-0.847810162866348,-1.5207801875333922
143,-0.4940757567354685,-0.313767023748682
144,0.09710168040123003,1.3766977698760479
145,2.023888157804112,2.841170653287615
146,0.8947715584643946,0.5991681738789676
147,-0.3329831886036846,0.556682221255913
148,-1.3021737686857584,-3.0553398772358102
149,-0.7325450547171007,-2.401285979633446
150,0.23713437996404438,2.1458840099693193
151,-0.16893684572626005,0.13400560092255653
152,-2.2344244005956106,-1.698685762722269
153,-1.573879565397518,-3.7587310975060646
154,-2.265165315260639,-3.556827641218478
155,-0.22071063363175608,0.5242285217675824
156,1.1472163122114725,2.742726945336558
157,0.08695487850239944,1.0330499195850584
158,1.8099384522936426,1.8758960399370033
159,-0.2558141077697284,0.2536350150045887
160,-0.678933203095068,-1.742228822789067
161,1.0665196367432608,2.1526161955124623
162,-0.8296411822742038,-1.0765940616858272
163,1.244680971711384,4.266273264968322
164,1.6194960637674414,3.9603163471106795
165,-0.6065618602660716,-0.08154762768266072
166,0.8944892790150659,2.7146483198883615
167,-0.8879765136501211,-0.03872121034413878
168,-0.2288094048952304,-0.7404025034666539
169,0.29712301617637527,1.4049817328142926
170,-1.9813338207522821,-0.7934923605593751
171,0.5965986934960724,2.059970134129282
172,0.6910297456839968,0.8055885935808909
173,0.2398800913992834,0.4775500874974726
174,-0.026052856694857685,1.722060676201219
175,-0.5471230858753259,-0.30823509489641965
176,1.2556969627879715,3.1158788461721834
177,-0.5042169437017002,0.8668056140813043
178,0.8173511072152704,1.9997049433478793
179,-1.8590574487994558,-1.5415527315994697
180,-0.6117804884699788,-2.5580659985359553
181,0.47953426431505825,-0.09757933090603577
182,0.8632190632901584,-0.5159263953986277
183,-1.8529791602393586,0.10835590440639331
184,0.6756581110796543,1.0498812228700474
185,-0.07892007129351099,1.825228954166322
186,0.0361662077271771,1.840849583783551
187,0.7058578873751372,1.2233573992216884
188,0.8008007301039229,0.4517513996068705
189,0.25226652971272134,2.1754102506147586
190,0.41065031953407527,0.3789746120670704
191,1.911426557895565,5.100421260202699
192,0.7251380228231042,1.7350619031940167
193,0.6545070129701303,0.2646009748044198
194,-1.6316167633280043,-2.277201418601661
195,-1.0940831998406149,-1.469391704771269
196,-1.6566549050166222,-2.4096508508474503
197,-1.0181406531658848,-2.058091709223225
198,-0.587891279915909,-1.173398444574484
199,0.28168237768876736,-0.2879430724120018
200,-0.5056049816457543,-0.29839955855842804
201,-0.25067335804540636,0.3884438307592817
202,1.8023415483385519,2.432105523428514
203,-1.3695497745480538,-1.982729956796148
204,-0.9371143696252744,-0.6362788331048908
205,0.780518512206345,1.2752344587568072
206,-0.3525760634962439,0.39432036767730905
207,0.1284316133726662,1.970804555886899
208,-1.1062052723762763,-2.807674473145708
209,0.09597559520618444,0.7844461157618425
210,-0.3571458996896219,1.1498828974850426
211,-0.10497325308728396,-0.6148353920731193
212,-1.5690191477720759,-3.18191728724421
213,0.9137002961090271,1.8436126748800699
214,-0.4409505594132951,-0.3537439696182276
